"source","sourceScope","sourceId","productId","productName","rating","author","authorMeta","authorUrl","date","title","message","verified","location","replyAuthor","replyDate","replyMessage","relevance","sourceUrl"
"google","company","ChdDSUhNMG9nS0VJQ0FnSURKaDlLeGlnRRAB","","","5","Deborah Sturgill","5 reviews","https://www.google.com/maps/contrib/112664087596222541255/reviews?hl=en-US","3 years ago","","I can't even begin to describe what a blessing this company is for those wanting to help friends and family going through chemo. I had the recent benefit of getting a $250 Thrivent grant for supplies for 2 of our church's members going through chemo. I did a quick search and found that Rock the Treatment had it all. I ordered a men's and a women's medium gift box, as well as 2 awesome stocking caps that read, ""Rock the Treatment"", and discovered I was about $16 over. I really wanted the stocking hats for my friends. This company went above and beyond to see that I could get these gifts. Both families were so appreciative, and I had a company pick gifts that were custom made for chemo patients. I am so impressed and grateful. If you know of anyone that is going through chemo, I highly recommend that you order from a company that cares, Rock the Treatment. Thank you. Deborah Bronnes Sturgill","false","","Rock the Treatment (Owner)","3 years ago","Deborah, Thank you so much for your kind words. It was a pleasure working with you and are happy to help anytime we can. We appreciate you taking the time to share your experience. Blessings and keep up all of your excellent work.","exact_size_explicit","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSUR5a29lSnl3RRAB","","","5","Brenda Mortimer","Local Guide·21 reviews·1 photo","https://www.google.com/maps/contrib/109265013790437463324/reviews?hl=en-US","5 years ago","","My family friend has recently started a tough treatment schedule, so I thought this would be a great gift to start her off. It’s very hard to think of what to get someone going through this when we live so far apart. This beautiful gift basket made her so happy she was crying and was so blown away by all the thoughtful things in it she had not thought to get herself! Thank you! Definitely will be getting another one soon!","false","","Rock the Treatment (Owner)","5 years ago","Brenda, we are so touched. Thank you so much for your kind words. We are so happy that your friend loved your gift and that she found it helpful. We hope that you will not have a need to get any more baskets. But if you do, we will be happy to help. Many blessings.","possible_women_package","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChZDSUhNMG9nS0VJQ0FnSUNHOVoyQWNREAE","","","5","E De-Armond","1 review","https://www.google.com/maps/contrib/112161734123133826905/reviews?hl=en-US","4 years ago","","Over the past three years I have purchased at least five baskets for family and friends. Each and every one of these baskets was greatly appreciated. Many commented on how perfect the contents were and how much the baskets helped them during their cancer treatments. I am so very grateful that I found ""Rock The Treatment"" as they have provided me with a positive way of helping those I love and care about.","false","","Rock the Treatment (Owner)","4 years ago","We are so sorry to hear that you had the need to send so many baskets like this. We deeply appreciate you thinking of us each time. We pray you don’t need to send any more for many years. But we will be here just in case you do. 🙏. Thank you for taking the time to share your thoughts. Many blessings.","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChZDSUhNMG9nS0VJQ0FnSUNKMTZPRVhnEAE","","","5","Melissa DelSignore","7 reviews","https://www.google.com/maps/contrib/105390297426083297201/reviews?hl=en-US","3 years ago","","Wonderful company. Being a cancer survivor & having gone through treatment, the items in the basket are perfect. I also received a thank you email from the company, not something you get when you order something. I will definitely put Rock the Treatment on my preferred vendor list.","false","","Rock the Treatment (Owner)","3 years ago","Melissa, Thank you so much for the kind words. They truly mean a lot. We hope that you do not have the need to send another basket like this ever again. But if you do we will be here to help. Blessings.","company_product_unspecified","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChRDSUhNMG9nS0VJQ0FnSURJbS1vNxAB","","","5","Karen Alm","6 reviews","https://www.google.com/maps/contrib/102176727442361972096/reviews?hl=en-US","7 years ago","","Wanted to send something to a friend who is going through both Chemo and radiation. During my search I found Rock The Treatment. It was like nothing I have seen. The gift contains so many useful things and the beautiful packaging made it that much more special. She hasn’t stopped thanking me for my thoughtfulness. I did have a few questions and reached out to customer service. They were awesome so nice and professional. Answered all my questions and concerns. I highly recommend Rock the Treatment!!!","false","","Rock the Treatment (Owner)","7 years ago","Thank you so much for the wonderful and kinds words. Much appreciated 😊","possible_women_package","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSUNMcFktYXFRRRAB","","","5","JR","Local Guide·9 reviews","https://www.google.com/maps/contrib/114803555967519226504/reviews?hl=en-US","2 years ago","","The box was received approximately 5 days after making the order. My daughter has had her first infusion and mentioned that she felt everything in the medium box would be very helpful.","false","","Rock the Treatment (Owner)","2 years ago","We hope your gift brings your daughter much comfort. We greatly appreciate your taking the time to share your feedback. Wishing your daughter and family many blessings ❤️🙏","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChZDSUhNMG9nS0VJQ0FnSUNvMnMyYkl3EAE","","","5","Ellen Wilcken","Local Guide·16 reviews","https://www.google.com/maps/contrib/106685224365076585019/reviews?hl=en-US","7 years ago","","My friend is currently on a chemo regime and not feeling very well. I thought a gift would be nice, but didn’t want to do the usual fruit or flowers. I found this sight and I was amazed at the gift baskets available and at the very resonable price. I have to say, the basket made her day! She even put the cocktail flavored jelly beans in her cosmo glass to have with her dinner. The creams are also very soothing and she is anxious to get another delivery. It looks like I’ll be doing more shopping! Thank you for making such a tough time a little easier.","false","","Rock the Treatment (Owner)","7 years ago","Thank you for taking the time to share your feedback. We are thrilled that your friend found our basket Useful we hope it helps her ROCK the TREATMENT!","possible_women_package","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChZDSUhNMG9nS0VJQ0FnSUNTc09fWEtnEAE","","","5","Becky Dunlap","1 review","https://www.google.com/maps/contrib/100315051086958446588/reviews?hl=en-US","5 years ago","","Joy! The box was very appreciated. The recipient kept thanking me for my thoughtfulness. I'm so glad I found your website and was able to give him items he needs and can use for every aspect of what chemo takes from him. More chemo to go so we are very hopeful that the remaining chemo will do it's job and healing is on the way. Thank you for your ingenuity and care that is put in every box.","false","","Rock the Treatment (Owner)","5 years ago","Becky, thank you so much for taking the time to share your feedback. We are so happy that the recipient loved receiving your gift and found it helpful. Continued healing prayers and blessings.","company_product_unspecified","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","Ci9DQUlRQUNvZENodHljRjlvT2prNVlXZFdTMkpmVm5SU2FuQnpObFYyV1MxNVQzYxAB","","","5","Lynn Graves","Local Guide·172 reviews","https://www.google.com/maps/contrib/112588202094891251913/reviews?hl=en-US","Edited 8 months ago","","I sent the Deluxe Celebration Gift Set for End Of Treatment. Great gift! Highly recommend Rock The Treatment for cancer patients.","false","","Rock the Treatment (Owner)","a year ago","Lynn, we are so glad to hear that your friend loved receiving you cancer care package. We hope it brought her some comfort and smiles. Thank you so much for sharing your lovely and touching feedback. Blessings 🙏❤️","company_product_unspecified","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSUNVMHVmQzh3RRAB","","","5","Christine Delmas","7 reviews","https://www.google.com/maps/contrib/105937634199761847791/reviews?hl=en-US","7 years ago","","I have never reviewed anything before but I feel compelled to give this company more than 5 stars. I would give them 10 if that was possible. First of all, I ordered the basket on a Sunday night expecting it would take at least a week and by Monday afternoon it had already reached the local post office - amazingly fast!Unfortunately, in our circumstances we got the unexpected and unthinkable news that the person we were sending this to could no longer receive chemo and would be going to hospice immediately. As if that was not enough, the horrible thought that this basket would arrive as soon as they got this news was terrifying. I immediately called the company and although the basket was already shipped, the owner went above and beyond to call the postmaster and intercept the package so we would not be adding more heartache to an already heartbroken family. She took care to call me right away and when I told her to keep the money for her troubles she insisted on refunding our money. A true class act who truly cares about her customers. On a really sad day she proved that they're still nice people in the world. Can't thank her enough.","false","","Rock the Treatment (Owner)","7 years ago","Christine, we were happy to help anyway we could. Our thoughts and prayers are with your dear friend and his family. Thank you so much for taking the time to share your thoughts and kind words. Many blessings.","possible_women_package","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChZDSUhNMG9nS0VJQ0FnSUNldklLU0pREAE","","","5","Iris D","Local Guide·49 reviews·201 photos","https://www.google.com/maps/contrib/113344119833527654511/reviews?hl=en-US","3 years ago","","My mom received this gift box today, and I am beyond words. Such a delicately crafted box with all the necessities for a patient going through chemotherapy. All of the items in the gift box are high quality, and it's truly such a kind and thoughtful box to comfort those in need.","false","","Rock the Treatment (Owner)","3 years ago","Iris...thank you so much for taking the time so share your thoughts on the gift that you purchased for your mom. We are so happy that she loved your gift and we hope she finds the items helpful and comforting. Many blessings!","possible_women_package","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSUQtX3FqeS1RRRAB","","","5","Deanna Doyle","6 reviews","https://www.google.com/maps/contrib/107556895176949398627/reviews?hl=en-US","3 years ago","","What do you do when someone dear to you announces they are battling cancer and they are a thousand miles from you? Support them the best you can. Rock The Treatment has an amazing array of items that can potentially ease some of the discomfort a person going through treatment experiences. My friend was over the moon with the presentation and items in the gift box. It arrived very quickly so she had it the day before she started treatment. Thank you!","false","","Rock the Treatment (Owner)","3 years ago","Deanna, Thank you!! We are so happy to hear that your friend loved receiving your gift. We hope it brings her some comfort and smiles during such a difficult time. We greatly appreciate you taking the time to share your feedback. Blessings.","possible_women_package","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSUNocE5hOW9BRRAB","","","5","Martha P","Local Guide·25 reviews·1 photo","https://www.google.com/maps/contrib/102921680976410723719/reviews?hl=en-US","3 years ago","","I want to say how amazing and caring this company is! Sadly, my cousin was diagnosed with lung cancer and will be starting her chemo soon. She was so touched by this gift which seems to include everything a patient might need! Thank you! And a big gigantic hug to all of you for your follow up email . It was so kind and means everything! You Rock!","false","","Rock the Treatment (Owner)","3 years ago","Martha, we are so sad to hear your cousin is having a tough time. But are so happy your gift brought her some smiles and hopefully some comfort. We deeply appreciate your kind words. Thank you so much for taking the time to share them. Blessings.","possible_women_package","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChZDSUhNMG9nS0VJQ0FnSUN4bHZiVFJ3EAE","","","5","Robina Burke","2 reviews·1 photo","https://www.google.com/maps/contrib/111552831260799477691/reviews?hl=en-US","3 years ago","","I sent the basket to a dear friend who was just diagnosed with uterine cancer. She was over joyed with the products that were contained in a very colorful box. She said everything has a purpose not just a box of nothing! She said everything has it’s time where it will come in handy for her and although I’m so sad for the struggle I know she will “Rock The Treatment”Thank for sending the message and being here, where someone can go for such things!Robin","false","","Rock the Treatment (Owner)","3 years ago","Robin, we are so happy to hear that your friend loved receiving your gift and that she found it helpful. We pray for a day where no more gifts like this have a need to be sent. We appreciate you taking the time to share. Wishing your friend many blessings.","possible_women_package","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChZDSUhNMG9nS0VJQ0FnSUR5bnNuV1VBEAE","","","5","Jessica T","Local Guide·18 reviews·10 photos","https://www.google.com/maps/contrib/116598953489774095543/reviews?hl=en-US","5 years ago","","I highly recommend this as a gift for a loved one going through treatment! Each item in the box is so thoughtfully selected and comes with a description of why it was included. I think that really helps navigate the experience and prepares them for things that they probably would not have thought of! In additional to the practicality, I am so grateful for the opportunity to show them my love and support as they Rock The Treatment!","false","","Rock the Treatment (Owner)","5 years ago","Jessica, thank you so much for taking the time to share your feedback. We do our best to focus on the details that will make a difference to the basket recipient and the people that love and support them. We appreciate you noticing. Many blessings.","company_product_unspecified","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChZDSUhNMG9nS0VJQ0FnSUNXdTUzVGNnEAE","","","5","Laura West","6 reviews","https://www.google.com/maps/contrib/107550572458409929669/reviews?hl=en-US","4 years ago","","This was a gift for a friend. She told me she loved every item, including the awesome box it came in. I was pleasantly surprised that it shipped so quickly. Thanks for offering the combo chemo and radiation package. I highly recommend this item.","false","","Rock the Treatment (Owner)","4 years ago","Laura, we are so happy to hear that your friend loved your gift. We greatly appreciate your kind words and you taking the time to provide feedback. Many blessings.","possible_women_package","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChZDSUhNMG9nS0VJQ0FnSUMzN3RqVVJnEAE","","","2","T dL","5 reviews","https://www.google.com/maps/contrib/100174887288271026733/reviews?hl=en-US","a year ago","","I will never know if they are good or not. You can only provide billing addresses in USA or Canada, and the billing address is checked against credit card address. As I live outside America, this means I cannot send a package to my family using this service. Ah well. Next!","false","","Rock the Treatment (Owner)","a year ago","We are sorry you had an issue placing an order from outside the USA. Please contact us and we are happy to assist you with placing an order for your friend or family member. 🙏","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChZDSUhNMG9nS0VJQ0FnSURNZ0pfSVJREAE","","","5","Allison Cain","Local Guide·16 reviews","https://www.google.com/maps/contrib/103161151814019992803/reviews?hl=en-US","6 years ago","","What an incredible gift to be able to send to a family member going through cancer treatment. It’s challenging to know what to send and Rock The Treatment has thought of it all. What a gift to those fighting cancer as well as those supporting the fighters. When I forgot to include the note for the card and contacted them, I received a personal e-mail from them which felt more like a friend and all was handled quickly. What an incredible company. Thank you!","false","","Rock the Treatment (Owner)","6 years ago","Thank you so much Allison. We do our very best to service our customers and help their friends and family. Many blessings!","company_product_unspecified","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSUNLLXRPUjdnRRAB","","","5","Joseilyn Washington","4 reviews·3 photos","https://www.google.com/maps/contrib/108016471997135083679/reviews?hl=en-US","5 years ago","","OMGOODNESS!!! The site was safe & secure for purchase.....I actually had to call because of an error on my part & I got no answer, I left message & I got an immediate call back. I don't remember her name but she was very nice, sweet!!! I even emailed & she sent me a very personable message. The company is very legit & professional!!! My friend's husband LOVED THE BASKET & especially loved the QUEASY POPS!!! Definitely worth the purchase & UNFORTUNATELY, I will purchase again because of other loved ones who are diagnosed😥💔","false","","Rock the Treatment (Owner)","5 years ago","Joseilyn, thank you so much for the praise!! Customer service is extremely important to us, and we do everything we can to make difficult times as easier. We appreciate you noticing and taking the time to share. We are so sorry to hear that you may need to purchase another basket like this soon. But will be here and happy to help anyway we can. Many blessings.","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSUNMbktyZDV3RRAB","","","5","Anthony Ingham","Local Guide·19 reviews·2 photos","https://www.google.com/maps/contrib/116617640950012575439/reviews?hl=en-US","2 years ago","","Wonderful and caring would be two words to describe Rock The Treatment. They have wonderful products that help cancer patients and provide some relief during the harsh treatments we go through. And they do it all with compassion. Highly recommended them.","false","","Rock the Treatment (Owner)","2 years ago","Anthony, Thank you so much for the kind words. We are so touched that you found our chemo care packages to be helpful and comforting during a difficult time. We greatly appreciate you taking the time to share your thoughts and pray you do not have a need to send another basket like this for a very long time. Blessings.","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSURNaElueXBRRRAB","","","5","NATALIE ULBERT","1 review","https://www.google.com/maps/contrib/110314130827824691669/reviews?hl=en-US","6 years ago","","I ordered this for my Aunt and she loved it. She said that the queasy pops were a life saver for her. I ordered online and had it shipped to her house and it arrived in a timely manner. I had a friend recommend this site to me and I would highly recommend to anyone else who knows someone going through Chemo.Thank you!","false","","Rock the Treatment (Owner)","6 years ago","Natalie, we appreciate you taking the time to share your thoughts and are so glad that your Aunt found the items (especially the Queasy pops) helpful!! Many blessings to you Aunt and entire family. 🙏💙","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSUNtOV9tQ2dnRRAB","","","5","Jessica Gilbert","5 reviews","https://www.google.com/maps/contrib/102660037245796630086/reviews?hl=en-US","4 years ago","","This company is absolutely amazing! Not only the products in the box but the customer service! Highly recommend this! As soon as I placed the order they were in contact with me, my brothers chemo started earlier than expected and they went out of their way to get his box to the right place asap. The products are SO well thought out, And each product serves a purpose. Great company!!!!","false","","Rock the Treatment (Owner)","4 years ago","Jessica, We were happy to help and hope you gift brought your brother some smiles and comfort. Thank you for the kind words and for taking the time to share your very kind feedback. Many blessings to your brother and family.","company_product_unspecified","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSUMtdUlha2lnRRAB","","","5","Betty Bullock","3 reviews","https://www.google.com/maps/contrib/116283026947193072312/reviews?hl=en-US","3 years ago","","I sent 2 baskets to a man & a women. Both were overwhelmed and thankful for the gifts. Each said they had everything in there they could possibly need. I highly recommend this gift to anyone you made have in need of comfort and support","false","","Rock the Treatment (Owner)","3 years ago","Betty, we are so sorry that you have to send two baskets like this but we are so happy to hear that both recipients found your gifts useful and helpful. Thank you so much for taking the time to share your feedback. Blessings.","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSURqeGVqRWhnRRAB","","","5","Carla Fisk","1 review","https://www.google.com/maps/contrib/109637861545233500103/reviews?hl=en-US","2 years ago","","Mom loved the basket! It came with so much stuff ! I also contacted them regarding delivery. Their support team was quick to respond and very kind and helpful!","false","","Rock the Treatment (Owner)","2 years ago","Carla, we are so happy to hear that your mom loved your gift. We hope it brings her a lot of comfort and some smile during g a challenging time. We appreciate you taking the time to share your thoughts. Many blessings 🙏❤️.","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChZDSUhNMG9nS0VJQ0FnSURDbmRfTkNnEAE","","","5","Lindsay C","Local Guide·19 reviews·6 photos","https://www.google.com/maps/contrib/100962626139485999074/reviews?hl=en-US","5 years ago","","Second time, unfortunately, that I had to purchase this box. However, the box and the company are both so fantastic. I had a question about an address and they emailed me back within 5 minutes. They also delivered the box within 2 days! The recipients were so overwhelmed with the items in the box, and if I had to purchase it again I would. I really hope I don't for obvious reasons but it is such a good idea for someone who really needs a pick me up.","false","","Rock the Treatment (Owner)","5 years ago","Lindsay, we are so thrilled that the recipient loved your gift. Thank you so much for taking the time to share your thought. We deeply appreciate it. We hope you never have to send another basket like this. But if you do, we will be here.","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
